## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.type,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
atr_troubleshoot_composer,Troubleshooting the Visual Experience Composer and Enhanced Experience Composer,Target,The VEC is an editor that enables marketers and designers to create and change content using a visual interface. Many design choices can be made without requiring direct editing of the code. Editing HTML and JavaScript is also possible using the editing options available in the composer.,/www/img/thumb/at-vec.png,,https://marketing.adobe.com/resources/help/en_US/target/target/r_troubleshoot_composer.html,,,Reference,,,,,,,,,,
yt2WhLfklTQf4,Introduction to Adobe Target,Target,"Learn about Adobe Target. Learn when, why and how to use the solution, and take a look into the user experience within the tool.",/www/img/thumb/2WhLfklTQf4.png,,https://youtu.be/2WhLfklTQf4,,,Video,,,,,,,,,,
summit2018s305,Adobe Campaign Classic: Tips & Tricks for 2018,Campaign,,/www/img/thumb/s305-21847t2.png,,https://video.tv.adobe.com/v/21847t2/?quality=9,,,Summit Session,,,,,,,,,,
hxcampaignktacsusingacsproductlistingsintransactionalemailsfeaturevideosetup,Configuring Product Listings in Transactional Emails ,Campaign,This feature allows you to create transactional emails with a list of products and offerings.,/www/img/thumb/25914.jpg,,https://helpx.adobe.com/campaign/kt/acs/using/acs-product-listings-in-transactional-emails-feature-video-setup.html,,,Video,,,,,,,,,,
atc_activities,Activity Types Reference,Target,Activities let you test page designs and target content to specific audiences.,/www/img/thumb/at-activities-type.png,,https://marketing.adobe.com/resources/help/en_US/target/target/c_activities.html,,,Reference,,,,,,,,,,
hxaudiencemanagertutorials,Adobe Audience Manager Tutorials,Audience Manager,Learn the basics or refine your skills with Adobe Audience Manager tutorials.,/www/img/thumb/aam-tutorials.png,,https://helpx.adobe.com/audience-manager/tutorials.html,,,Video,,,,,,,,,,
hxtargetgetstarted,Adobe Target Getting Started,Target,Discover getting started articles and video tutorials for Adobe Target.,/www/img/thumb/at-help-get-started.png,,https://helpx.adobe.com/target/get-started.html,,,Reference,,,,,,,,,,
hxcampaignstandardhowtoabtestdemoinacs,A/B Testing (Demo) in Adobe Campaign Standard,Campaign,Watch this demo to learn about A/B testing functionality in Campaign Standard.,/www/img/thumb/acs-ui-ab-test.png,,https://video.tv.adobe.com/v/18480/?quality=9,,,Video,,,,,,,,,,
ytb1zLEywRa6w,Visualizations in Analysis Workspace,Analytics,Add data visualizations to your projects.,/www/img/thumb/b1zLEywRa6w.png,,https://video.tv.adobe.com/v/23994/?quality=9,,,Video,,,,,,,,,,
exl1889017207,Implement Adobe Analytics with Launch,Experience Manager,"Learn how to implement Adobe Analytics using the Adobe Analytics Launch extension, send the page view beacon, add variables, track events, and add plugins. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.",,,/api/redirect/exl-1889017207,,,Tutorial,,,,,,,,,,
exl1219460371,Implement the Experience Cloud ID Service with Launch,Experience Manager,Learn how to add the Experience Cloud ID Service extension and use the Set Customer IDs action to collect customer ids. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-1219460371,,,Tutorial,,,,,,,,,,
exl3551383601,Implement Adobe Audience Manager with Launch,Experience Manager,Learn how to implement Adobe Audience Manager on your website using Server-Side Forwarding and Launch. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-3551383601,,,Tutorial,,,,,,,,,,
exl4154898964,Implement Experience Cloud Integrations with Launch,Experience Manager,"Learn how to validate the Audiences, A4T, and Customer Attributes integrations in your Adobe Experience Cloud implementation. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.",,,/api/redirect/exl-4154898964,,,Tutorial,,,,,,,,,,
exl3291312063,"Add a Data Element, a Rule and a Library",Experience Manager,"Learn how to create Data Elements, Rules, and a Library in Launch. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.",,,/api/redirect/exl-3291312063,,,Tutorial,,,,,,,,,,
exl36834865,Implementing the Adobe Experience Cloud in Websites with Adobe Experience Platform Launch,Experience Manager,Implementing the Experience Cloud in Websites with Launch is the perfect starting point for front-end developers or technical marketers who want to learn how to implement the Adobe Experience Cloud solutions on their website.,,,/api/redirect/exl-36834865,,,Tutorial,,,,,,,,,,
exl2986355173,Implement the Launch Embed Code,Experience Manager,Learn how to get your Launch property's embed codes and implement them in your website. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-2986355173,,,Tutorial,,,,,,,,,,
exl754646286,Publish your Launch Property,Experience Manager,Learn how to publish your Launch property from the Development environment to the Staging and Production environments. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-754646286,,,Tutorial,,,,,,,,,,
exl4167757824,Create a Launch Property,Experience Manager,Learn how to log into the Launch interface and create a Launch property. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-4167757824,,,Tutorial,,,,,,,,,,
exl2385058797,Next Steps,Experience Manager,,,,/api/redirect/exl-2385058797,,,Tutorial,,,,,,,,,,
exl312555339,Switch Launch Environments with the Adobe Experience Cloud Debugger,Experience Manager,Learn how to use the Experience Cloud Debugger to load different Launch embed codes. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.,,,/api/redirect/exl-312555339,,,Tutorial,,,,,,,,,,
exl3887242908,Implement Target with Launch,Experience Manager,"Learn how to implement Adobe Target using Launch with at.js, a global mbox, parameters, an order mbox, and custom header/footer code. This lesson is part of the Implementing the Experience Cloud in Websites with Launch tutorial.",,,/api/redirect/exl-3887242908,,,Tutorial,,,,,,,,,,
tv27149t1,Dynamic Media: Develop a well-defined rich media strategy for optimal experiences,Experience Manager,"Learn how to determine what image and video quality mean for your brand, Steps to create a well-defined rich media delivery strategy, and the most common webpage layouts and how can they be expertly optimized.",/www/img/thumb/27149t1.jpg,,https://video.tv.adobe.com/v/27149t1/?quality=9,,,Video,,,,,,,,,,
ytJqW3De_7rD8,"Enabling, Disabling and Customizing Adobe Analytics Activity Map",Analytics,"Learn to enable, debug, and customize the way that Activity Map is deployed in the Adobe Analytics extension via Launch.",/www/img/thumb/JqW3De_7rD8.png,,https://video.tv.adobe.com/v/25878/?quality=9,,,Video,,,,,,,,,,
tv25889,Using Postman to Make Adobe Analytics 2.0 API Requests,Analytics,"This video walks through how to setup Postman, an API client, to send Adobe Analytics 2.0 API requests. It includes setting up an Adobe I/O integration (NOTE: you need to be a system admin in Experience Cloud to set this up), where to find your global company ID, and more.",/www/img/thumb/25889.jpg,,https://video.tv.adobe.com/v/25889/?quality=9,,,Video,,,,,,,,,,
lu72,Rich Media Strategy Kickstart Guide,Experience Manager,"Having a well-defined and current rich media strategy is a key component of your brands success. What's the main priority for your digital experiences? Rich, vibrant, and complex? Or streamlined, static, and fast-loading?",/www/img/thumb/dm-kickstart-guide.png,,https://www.adobe.com/content/dam/www/us/en/experience-manager/pdfs/dynamic-media-kickstart-guide-2019.pdf,,,Reference,,,,,,,,,,
tv25965,Overview of Cohort Tables in Analysis Workspace,Analytics,"Cohort Analysis allows you to group your visitors based on a common behavior and then examine their retention and churn over time. Features within Cohort include 1) Retention vs Churn, 2) support for multiple metrics and segments for inclusion/return criteria, 3) support for Latency Tables, 4) support for cohorts based on custom dimensions, and 5) support for rolling calculations.",/www/img/thumb/25965.jpg,,https://video.tv.adobe.com/v/25965/?quality=9,,,Video,,,,,,,,,,
tv25890,Using Analysis Workspace to Build Adobe Analytics API 2.0 Requests,Analytics,"In this video, we show you how to leverage Analysis Workspace to build API 2.0 requests automatically. By debugging the UI, you can copy & paste JSON requests directly into any API client to return Analytics data.",/www/img/thumb/25890.jpg,,https://video.tv.adobe.com/v/25890/?quality=9,,,Video,,,,,,,,,,
tv27150t1,Dynamic Media: Learn to optimize webpage layouts for speed or quality,Experience Manager,"Learn how to craft and deliver imagery for quality or for speed, how to ensure quality experiences, regardless of screen size or connectivity, that marry with your layouts and designs, and review common webpage layouts with before and after optimization stats and information.",/www/img/thumb/27150t1.jpg,,https://video.tv.adobe.com/v/27150t1/?quality=9,,,Video,,,,,,,,,,
tv25964,Latency Analysis with Cohort Tables,Analytics,"The Latency Table setting in Cohort Tables allows you to analyze behavior of your cohorts before and after the inclusion event (not just after like standard Cohort depicts). This setting is helpful for analyzing the impact of a new product or campaign launch, as an example.",/www/img/thumb/25964.jpg,,https://video.tv.adobe.com/v/25964/?quality=9,,,Video,,,,,,,,,,
lu67,Rich Media Strategy Image Preset Guide,Experience Manager,Your experience inventory is complete and you've met with stakeholders to form a rich media strategy that fits your needs and brand guidelines. Great job. What's next?,/www/img/thumb/dm-preset-whitepaper.png,,https://www.adobe.com/content/dam/www/us/en/experience-manager/pdfs/dynamic-media-image-preset-guide.pdf,,,Reference,,,,,,,,,,
tv25962,Calculate Rolling Retention in Cohort Tables ,Analytics,"The Rolling Calculation setting within Cohort Tables can be used to analyze cohorts period-over-period, to understand how the same users are retained (or churn) over time.",/www/img/thumb/25962.jpg,,https://video.tv.adobe.com/v/25962/?quality=9,,,Video,,,,,,,,,,
tv27151t1,Dynamic Media: How to optimize and deliver quality video experiences,Experience Manager,"Learn how to fine-tune rich media experiences, maintain quality, and measure load times. Receive guidance on page element load out order and speeding up experiences, and explore tools and technologies for measuring image/page weight and load times.",/www/img/thumb/27151t1.jpg,,https://video.tv.adobe.com/v/27151t1/?quality=9,,,Video,,,,,,,,,,
tv25966,Churn Analysis with Cohort Tables,Analytics,"Cohort Tables offer two analysis types - Retention and Churn. While Retention shows how many users are retained over time, the Churn option will depict how many users were lost (1 - Retention).",/www/img/thumb/25966.jpg,,https://video.tv.adobe.com/v/25966/?quality=9,,,Video,,,,,,,,,,
tv27152t1,Dynamic Media Classic Adaptive Video Sets,Experience Manager,"During this hands-on video, learn how to work with adaptive video in Dynamic Media Classic to deliver first class experiences across all platforms and screens.",/www/img/thumb/27152t1.jpg,,https://video.tv.adobe.com/v/27152t1/?quality=9,,,Video,,,,,,,,,,
tv27153t1,Dynamic Media Classic Image Badge Automation,Experience Manager,"During this hands-on video, learn how to use Dynamic Media Classic templating to apply badges to product images.",/www/img/thumb/27153t1.jpg,,https://video.tv.adobe.com/v/27153t1/?quality=9,,,Video,,,,,,,,,,
tv25967,Cohort Analysis Using Any Dimension,Analytics,"The Custom Cohort Dimension option allows you to analyze cohorts using dimensions other than time. Compare cohorts by Marketing Channel, campaign region, product page, etc. to better understand how retention (or churn) changes by dimension item.",/www/img/thumb/25967.jpg,,https://video.tv.adobe.com/v/25967/?quality=9,,,Video,,,,,,,,,,
tv27154t1,Dynamic Media Classic Rule Sets,Experience Manager,"During this hands-on video, learn about request pre-processing, rule sets, how to create them and how to deploy them to Dynamic Media Classic.",/www/img/thumb/27154t1.jpg,,https://video.tv.adobe.com/v/27154t1/?quality=9,,,Video,,,,,,,,,,
tv27155t1,Dynamic Media Classic Responsive Image Library,Experience Manager,"During this hands-on video, learn about responsive imaging and how Dynamic Media Classic can help to optimize the quality and performance of user experiences by supporting responsive website design.",/www/img/thumb/27155t1.jpg,,https://video.tv.adobe.com/v/27155t1/?quality=9,,,Video,,,,,,,,,,
tv27156t1,Dynamic Media Classic Sharpening,Experience Manager,"During this hands-on video, learn how to sharpen in Dynamic Media Classic. See how sharpening works, why it’s important, how to apply it and get great results.",/www/img/thumb/27156t1.jpg,,https://video.tv.adobe.com/v/27156t1/?quality=9,,,Video,,,,,,,,,,
ytMCzQXHQRR8,Introduction to Adobe Analytics,Analytics,"When, why and how to use Adobe Analytics, and a look into the user experience within the tool.",/www/img/thumb/MCzQXHQR-R8.png,,https://youtu.be/MCzQXHQR-R8,,,Video,,,,,,,,,,
tv25884,Classification Rule Builder,Analytics,Learn to use the Classification Rule Builder to automatically apply rule-based classifications.,/www/img/thumb/25884.jpg,,https://video.tv.adobe.com/v/25884/?quality=9,,,Video,,,,,,,,,,
tv25872,Adobe Audience Manager and Microsoft Dynamics 365,Audience Manager,Learn how to best connect CRM and behavioral data to deliver exceptional digital experiences.,/www/img/thumb/25872.jpg,,https://video.tv.adobe.com/v/25872/?quality=9,,,Video,,,,,,,,,,
tv25871,"Adobe Advertising Cloud, Adobe Audience Manager, and Microsoft Bing",Audience Manager,Take your advertising to the next level through out of the box integration for search with Microsoft Bing.,/www/img/thumb/25871.jpg,,https://video.tv.adobe.com/v/25871/?quality=9,,,Video,,,,,,,,,,
tv25187,Integrate Dynamics 365 with Adobe Experience Manager Forms,Audience Manager,See how to integrate Adobe Experience Manager Forms (6.4) with Microsoft Dynamics 365. You'll learn how to configure your Adobe Experience Manager instance and how to create an app in Azure to be used with Dynamics 365.,/www/img/thumb/25187.jpg,,https://video.tv.adobe.com/v/25187/?quality=9,,,Video,,,,,,,,,,
tv25870,Adobe Analytics and Microsoft PowerBI,Analytics,The data connector from Adobe Analytics to Microsoft Power BI empowers all users of your organization to visualize data. Learn about the different ways to share data between these solutions.,/www/img/thumb/25870.jpg,,https://video.tv.adobe.com/v/25870/?quality=9,,,Video,,,,,,,,,,
tv25862,"AEM, Insights, and Personalization",Experience Manager,Learn how insights about content performance can help drive content creation and personalization decisions that will maximize conversion.,/www/img/thumb/25862.jpg,,https://video.tv.adobe.com/v/25862/?quality=9,,,Video,,,,,,,,,,
